Codebase,Feature,Cluster,CLIP,CRIP,CROP,CWOP,CIP,CDDIP,COP,CPIF,CIOF,SCCP,FCCP,Orchestrator
Acme-AnimalShelter-maven,VoluntaryEmployeeController.untie,5,0.666667,0.333333,0.333333,0.666667,0.500000,0.333333,0.333333,1.500000,0.666667,0.606061,0.127273,0
Acme-AnimalShelter-maven,ApplicationClientController.create,2,0.666667,0.333333,0.250000,0.750000,0.333333,0.333333,0.400000,1.636364,1.200000,0.803279,0.164179,0
Acme-AnimalShelter-maven,ApplicationClientController.create,3,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.300000,0.545455,0.900000,0.000000,0.537313,0
Acme-AnimalShelter-maven,ApplicationClientController.create,4,0.333333,0.666667,0.666667,0.333333,0.333333,0.333333,0.300000,0.818182,0.900000,0.196721,0.238806,1
Acme-AnimalShelter-maven,DonationClientController.create,5,0.750000,0.250000,0.200000,0.800000,0.250000,0.250000,0.294118,1.818182,1.153846,0.342105,0.064516,0
Acme-AnimalShelter-maven,DonationClientController.create,3,0.000000,1.000000,1.000000,0.000000,0.375000,0.166667,0.352941,0.545455,0.923077,0.000000,0.612903,1
Acme-AnimalShelter-maven,DonationClientController.create,4,0.333333,0.666667,0.666667,0.333333,0.375000,0.333333,0.352941,0.636364,0.923077,0.657895,0.274194,0
Acme-AnimalShelter-maven,DonationVoluntaryController.create,5,0.750000,0.250000,0.200000,0.800000,0.250000,0.250000,0.294118,1.818182,1.153846,0.342105,0.064516,0
Acme-AnimalShelter-maven,DonationVoluntaryController.create,3,0.000000,1.000000,1.000000,0.000000,0.375000,0.166667,0.352941,0.545455,0.923077,0.000000,0.612903,1
Acme-AnimalShelter-maven,DonationVoluntaryController.create,4,0.333333,0.666667,0.666667,0.333333,0.375000,0.333333,0.352941,0.636364,0.923077,0.657895,0.274194,0
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.742574,0.613636,0
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.257426,0.102273,1
Acme-AnimalShelter-maven,AdministratorController.debanVoluntary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.250000,0
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,7,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.210526,0.049383,1
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.246914,0
Acme-AnimalShelter-maven,AdministratorController.debanVeterinary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.789474,0.666667,0
Acme-AnimalShelter-maven,AdministratorController.banClient,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.242424,0.088889,0
Acme-AnimalShelter-maven,AdministratorController.banClient,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.244444,0
Acme-AnimalShelter-maven,AdministratorController.banClient,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.757576,0.633333,1
Acme-AnimalShelter-maven,ApplicationClientController.save,2,0.333333,0.666667,0.777778,0.222222,0.500000,0.000000,0.450000,0.500000,0.870968,0.755556,0.464968,0
Acme-AnimalShelter-maven,ApplicationClientController.save,4,0.333333,0.666667,0.666667,0.333333,0.250000,0.666667,0.150000,2.000000,0.580645,0.244444,0.089172,1
Acme-AnimalShelter-maven,ApplicationClientController.save,3,0.000000,1.000000,1.000000,0.000000,0.250000,0.000000,0.400000,0.500000,1.548387,0.000000,0.426752,0
Acme-AnimalShelter-maven,RegisterClientController.saveEdit,4,0.750000,0.250000,0.250000,0.750000,0.235294,0.750000,0.190476,2.300885,0.857143,0.068311,0.061538,0
Acme-AnimalShelter-maven,RegisterClientController.saveEdit,3,0.833333,0.166667,0.444444,0.555556,0.352941,0.333333,0.428571,0.955752,1.285714,0.711575,0.584615,1
Acme-AnimalShelter-maven,RegisterClientController.saveEdit,0,0.500000,0.500000,0.428571,0.571429,0.352941,0.833333,0.333333,0.743363,1.000000,0.191651,0.253846,0
Acme-AnimalShelter-maven,RegisterClientController.saveEdit,2,1.000000,0.000000,0.000000,1.000000,0.058824,1.000000,0.047619,0.000000,0.857143,0.028463,0.000000,0
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.742574,0.626374,0
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.257426,0.098901,1
Acme-AnimalShelter-maven,AdministratorController.banVoluntary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.241758,0
Acme-AnimalShelter-maven,AdministratorController.debanClient,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.757576,0.633333,0
Acme-AnimalShelter-maven,AdministratorController.debanClient,4,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.242424,0.088889,1
Acme-AnimalShelter-maven,AdministratorController.debanClient,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.244444,0
Acme-AnimalShelter-maven,AdministratorController.saveEdit,0,0.400000,0.600000,0.600000,0.400000,0.384615,0.800000,0.312500,0.230769,0.857143,0.144796,0.279661,1
Acme-AnimalShelter-maven,AdministratorController.saveEdit,1,0.500000,0.500000,0.500000,0.500000,0.153846,0.500000,0.125000,2.538461,0.857143,0.006787,0.008475,0
Acme-AnimalShelter-maven,AdministratorController.saveEdit,3,0.833333,0.166667,0.444444,0.555556,0.461538,0.333333,0.562500,0.230769,1.285714,0.848416,0.644068,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,4,0.666667,0.333333,0.333333,0.666667,0.187500,0.666667,0.136364,2.101167,0.763636,0.047532,0.068182,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,3,0.833333,0.166667,0.444444,0.555556,0.375000,0.333333,0.409091,0.490272,1.145455,0.685558,0.575758,1
Acme-AnimalShelter-maven,RegisterVoluntaryController.saveEdit,0,0.571429,0.428571,0.300000,0.700000,0.437500,0.857143,0.454545,0.408560,1.090909,0.266910,0.250000,0
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,3,0.333333,0.666667,0.800000,0.200000,0.428571,0.000000,0.500000,0.692308,1.200000,0.789474,0.666667,1
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,7,1.000000,0.000000,0.333333,0.666667,0.285714,0.500000,0.300000,1.846154,1.080000,0.210526,0.049383,0
Acme-AnimalShelter-maven,AdministratorController.banVeterinary,0,0.000000,1.000000,1.000000,0.000000,0.285714,0.500000,0.200000,0.461538,0.720000,0.000000,0.246914,0
Acme-AnimalShelter-maven,StandVoluntaryController.save,3,0.000000,1.000000,1.000000,0.000000,0.281250,0.111111,0.281250,1.300000,1.000000,0.000000,0.433460,1
Acme-AnimalShelter-maven,StandVoluntaryController.save,4,0.142857,0.857143,0.857143,0.142857,0.437500,0.214286,0.437500,0.647619,1.000000,0.393939,0.410646,0
Acme-AnimalShelter-maven,StandVoluntaryController.save,5,0.444444,0.555556,0.555556,0.444444,0.281250,0.222222,0.281250,1.052381,1.000000,0.606061,0.133080,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,7,0.666667,0.333333,0.333333,0.666667,0.187500,0.666667,0.136364,2.795699,0.800000,0.039841,0.029412,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,3,0.833333,0.166667,0.545455,0.454545,0.375000,0.333333,0.500000,0.688172,1.466667,0.747012,0.661765,1
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,0,0.500000,0.500000,0.428571,0.571429,0.375000,0.833333,0.318182,0.516129,0.933333,0.195219,0.220588,0
Acme-AnimalShelter-maven,VeterinaryController.saveEdit,2,1.000000,0.000000,0.000000,1.000000,0.062500,1.000000,0.045455,0.000000,0.800000,0.017928,0.000000,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,4,0.666667,0.333333,0.333333,0.666667,0.200000,0.666667,0.157895,2.142857,0.818182,0.051793,0.069767,0
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,3,0.833333,0.166667,0.444444,0.555556,0.400000,0.333333,0.473684,0.500000,1.227273,0.747012,0.589147,1
Acme-AnimalShelter-maven,RegisterVoluntaryController.save,0,0.500000,0.500000,0.428571,0.571429,0.400000,0.833333,0.368421,0.357143,0.954545,0.201195,0.255814,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,7,0.666667,0.333333,0.333333,0.666667,0.176471,0.666667,0.120000,2.756184,0.760181,0.040146,0.034965,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,3,0.833333,0.166667,0.545455,0.454545,0.352941,0.333333,0.440000,0.678445,1.393665,0.684307,0.629371,1
Acme-AnimalShelter-maven,VeterinaryBossController.save,0,0.571429,0.428571,0.300000,0.700000,0.411765,0.857143,0.400000,0.565371,1.085973,0.259124,0.230769,0
Acme-AnimalShelter-maven,VeterinaryBossController.save,2,1.000000,0.000000,0.000000,1.000000,0.058824,1.000000,0.040000,0.000000,0.760181,0.016423,0.000000,0
Acme-AnimalShelter-maven,EmployeeController.saveEdit,2,1.000000,0.000000,0.000000,1.000000,0.066667,1.000000,0.041667,0.000000,0.720000,0.016779,0.000000,1
Acme-AnimalShelter-maven,EmployeeController.saveEdit,3,0.875000,0.125000,0.437500,0.562500,0.533333,0.500000,0.666667,1.250000,1.440000,0.818792,0.687943,0
Acme-AnimalShelter-maven,EmployeeController.saveEdit,0,0.500000,0.500000,0.428571,0.571429,0.400000,0.833333,0.291667,1.750000,0.840000,0.164430,0.212766,0
Acme-AnimalShelter-maven,EmployeeBossController.save,0,0.571429,0.428571,0.300000,0.700000,0.411765,0.857143,0.303030,1.714286,0.879479,0.221875,0.168539,0
Acme-AnimalShelter-maven,EmployeeBossController.save,2,1.000000,0.000000,0.000000,1.000000,0.058824,1.000000,0.030303,0.000000,0.615635,0.015625,0.000000,0
Acme-AnimalShelter-maven,EmployeeBossController.save,3,0.777778,0.222222,0.590909,0.409091,0.529412,0.555556,0.666667,1.285714,1.504886,0.762500,0.735955,1
Acme-AnimalShelter-maven,RegisterClientController.save,4,0.750000,0.250000,0.250000,0.750000,0.222222,0.750000,0.166667,2.270742,0.811594,0.063047,0.060150,0
Acme-AnimalShelter-maven,RegisterClientController.save,3,0.833333,0.166667,0.444444,0.555556,0.333333,0.333333,0.375000,0.943231,1.217391,0.656743,0.571429,1
Acme-AnimalShelter-maven,RegisterClientController.save,0,0.571429,0.428571,0.300000,0.700000,0.388889,0.857143,0.416667,0.786026,1.159420,0.255692,0.248120,0
Acme-AnimalShelter-maven,RegisterClientController.save,2,1.000000,0.000000,0.000000,1.000000,0.055556,1.000000,0.041667,0.000000,0.811594,0.024518,0.000000,0
Acme-AnimalShelter-maven,CenterAdministratorController.delete,3,0.111111,0.888889,0.949153,0.050847,0.509434,0.407407,0.526786,0.706806,1.068518,0.260062,0.538352,1
Acme-AnimalShelter-maven,CenterAdministratorController.delete,5,0.500000,0.500000,0.647059,0.352941,0.188679,0.200000,0.151786,1.020942,0.831271,0.204334,0.115057,0
Acme-AnimalShelter-maven,CenterAdministratorController.delete,2,0.375000,0.625000,0.666667,0.333333,0.301887,0.000000,0.321429,1.272251,1.100211,0.535604,0.316761,0
Acme-AnimalShelter-maven,CenterBossController.delete,3,0.111111,0.888889,0.950820,0.049180,0.509434,0.407407,0.535088,0.706806,1.091560,0.256098,0.530949,1
Acme-AnimalShelter-maven,CenterBossController.delete,5,0.500000,0.500000,0.647059,0.352941,0.188679,0.200000,0.149123,1.020942,0.821354,0.201220,0.108666,0
Acme-AnimalShelter-maven,CenterBossController.delete,2,0.375000,0.625000,0.666667,0.333333,0.301887,0.000000,0.315789,1.272251,1.087086,0.542683,0.331499,0
Acme-Champions-maven,SponsorshipSponsorController.createTeam,0,0.285714,0.714286,0.833333,0.166667,0.466667,0.285714,0.521739,1.714286,1.241379,0.623656,0.793970,1
Acme-Champions-maven,SponsorshipSponsorController.createTeam,10,0.428571,0.571429,0.600000,0.400000,0.466667,0.285714,0.434783,1.285714,1.034483,0.252688,0.170854,0
Acme-Champions-maven,SponsorshipSponsorController.createTeam,4,1.000000,0.000000,0.000000,1.000000,0.066667,1.000000,0.043478,0.000000,0.724138,0.123656,0.000000,0
Acme-Champions-maven,TrainingManagerController.create,11,1.000000,0.000000,0.000000,1.000000,0.250000,0.000000,0.166667,1.421053,0.750000,0.189655,0.000000,0
Acme-Champions-maven,TrainingManagerController.create,5,0.500000,0.500000,0.500000,0.500000,0.250000,1.000000,0.166667,0.947368,0.750000,0.310345,0.107843,1
Acme-Champions-maven,TrainingManagerController.create,0,0.250000,0.750000,0.875000,0.125000,0.500000,0.500000,0.666667,0.631579,1.500000,0.500000,0.852941,0
Acme-Champions-maven,ReportManagerController.delete,0,0.000000,1.000000,1.000000,0.000000,0.500000,0.000000,0.705882,0.333333,1.636364,0.000000,0.860714,0
Acme-Champions-maven,ReportManagerController.delete,8,0.500000,0.500000,0.500000,0.500000,0.200000,0.000000,0.117647,2.333333,0.681818,1.000000,0.007143,0
Acme-Champions-maven,ReportManagerController.delete,5,0.000000,1.000000,1.000000,0.000000,0.300000,0.000000,0.176471,0.333333,0.681818,0.000000,0.128571,1
Acme-Champions-maven,TrainingManagerController.delete,0,0.000000,1.000000,1.000000,0.000000,0.466667,0.142857,0.555556,0.750000,1.250000,0.000000,0.654545,1
Acme-Champions-maven,TrainingManagerController.delete,11,0.200000,0.800000,0.800000,0.200000,0.333333,0.000000,0.277778,1.125000,0.875000,1.000000,0.121212,0
Acme-Champions-maven,TrainingManagerController.delete,5,0.000000,1.000000,1.000000,0.000000,0.200000,0.000000,0.166667,1.125000,0.875000,0.000000,0.218182,0
Acme-Champions-maven,GameRefereeController.delete,0,0.000000,1.000000,1.000000,0.000000,0.421053,0.125000,0.533333,1.081967,1.371428,0.000000,0.664671,0
Acme-Champions-maven,GameRefereeController.delete,4,0.125000,0.875000,0.909091,0.090909,0.421053,0.125000,0.366667,0.885246,0.942857,0.657143,0.299401,0
Acme-Champions-maven,GameRefereeController.delete,10,0.333333,0.666667,0.666667,0.333333,0.157895,0.000000,0.100000,1.032787,0.685714,0.342857,0.029940,1
Acme-Champions-maven,ReportManagerController.save,0,0.142857,0.857143,0.923077,0.076923,0.538462,0.428571,0.684211,0.500000,1.444444,0.794521,0.823009,0
Acme-Champions-maven,ReportManagerController.save,8,1.000000,0.000000,0.000000,1.000000,0.230769,0.333333,0.157895,2.000000,0.777778,0.205479,0.000000,0
Acme-Champions-maven,ReportManagerController.save,5,0.000000,1.000000,1.000000,0.000000,0.230769,0.000000,0.157895,0.500000,0.777778,0.000000,0.159292,1
Acme-Champions-maven,ReportPresidentController.punish,5,0.000000,1.000000,1.000000,0.000000,0.333333,0.000000,0.153846,1.200000,0.562500,0.000000,0.086957,0
Acme-Champions-maven,ReportPresidentController.punish,8,0.000000,1.000000,1.000000,0.000000,0.166667,0.000000,0.076923,0.000000,0.562500,0.000000,0.012422,1
Acme-Champions-maven,ReportPresidentController.punish,0,0.333333,0.666667,0.900000,0.100000,0.500000,0.000000,0.769231,1.800000,1.875000,1.000000,0.894410,0
Acme-Champions-maven,SponsorshipSponsorController.createPlayer,4,1.000000,0.000000,0.000000,1.000000,0.066667,1.000000,0.043478,0.000000,0.724138,0.124324,0.000000,0
Acme-Champions-maven,SponsorshipSponsorController.createPlayer,0,0.285714,0.714286,0.833333,0.166667,0.466667,0.285714,0.521739,1.714286,1.241379,0.621622,0.811927,1
Acme-Champions-maven,SponsorshipSponsorController.createPlayer,10,0.428571,0.571429,0.600000,0.400000,0.466667,0.285714,0.434783,1.285714,1.034483,0.254054,0.155963,0
Acme-Champions-maven,PlayerManagerController.addPlayerScored,0,0.500000,0.500000,0.714286,0.285714,0.545455,0.333333,0.807692,1.000000,1.909091,0.957547,0.855738,0
Acme-Champions-maven,PlayerManagerController.addPlayerScored,5,0.000000,1.000000,1.000000,0.000000,0.272727,0.000000,0.115385,1.000000,0.545455,0.000000,0.118033,1
Acme-Champions-maven,PlayerManagerController.addPlayerScored,4,1.000000,0.000000,0.000000,1.000000,0.181818,1.000000,0.076923,1.000000,0.545455,0.042453,0.000000,0
Acme-Champions-maven,RegisterAdministratorController.savePresident,0,0.500000,0.500000,0.650000,0.350000,0.380952,0.625000,0.606061,1.163022,1.666667,0.789625,0.823770,0
Acme-Champions-maven,RegisterAdministratorController.savePresident,5,0.666667,0.333333,0.333333,0.666667,0.285714,0.833333,0.181818,1.001988,0.666667,0.174352,0.077869,1
Acme-Champions-maven,RegisterAdministratorController.savePresident,3,0.714286,0.285714,0.285714,0.714286,0.333333,0.428571,0.212121,0.834990,0.666667,0.036023,0.032787,0
Acme-Champions-maven,FiringPresidentController.firePlayer,0,0.444444,0.555556,0.692308,0.307692,0.473684,0.333333,0.722222,0.659341,1.962264,0.947177,0.823899,0
Acme-Champions-maven,FiringPresidentController.firePlayer,5,0.000000,1.000000,1.000000,0.000000,0.210526,0.250000,0.111111,2.285714,0.679245,0.000000,0.103774,0
Acme-Champions-maven,FiringPresidentController.firePlayer,9,0.250000,0.750000,0.750000,0.250000,0.210526,0.000000,0.111111,0.527472,0.679245,0.020036,0.037736,0
Acme-Champions-maven,FiringPresidentController.firePlayer,4,1.000000,0.000000,0.000000,1.000000,0.105263,1.000000,0.055556,0.527472,0.679245,0.032787,0.000000,1
Acme-Champions-maven,FinderPresidentController.editFinder,3,0.545455,0.454545,0.454545,0.545455,0.458333,0.272727,0.379310,0.585551,0.827586,0.165517,0.093750,1
Acme-Champions-maven,FinderPresidentController.editFinder,5,0.400000,0.600000,0.600000,0.400000,0.208333,0.600000,0.172414,1.197719,0.827586,0.434483,0.143750,0
Acme-Champions-maven,FinderPresidentController.editFinder,0,0.125000,0.875000,0.923077,0.076923,0.333333,0.375000,0.448276,1.216730,1.344828,0.400000,0.706250,0
Acme-Champions-maven,TrainingManagerController.save,0,0.083333,0.916667,0.950000,0.050000,0.375000,0.416667,0.487805,0.953895,1.330645,0.262222,0.655786,0
Acme-Champions-maven,TrainingManagerController.save,11,0.454545,0.545455,0.583333,0.416667,0.343750,0.000000,0.292683,0.996820,0.870968,0.244444,0.103858,1
Acme-Champions-maven,TrainingManagerController.save,5,0.333333,0.666667,0.666667,0.333333,0.281250,0.444444,0.219512,1.049285,0.798387,0.493333,0.213650,0
Acme-Champions-maven,FiringPresidentController.fireManager,0,0.333333,0.666667,0.757576,0.242424,0.444444,0.333333,0.647059,0.998521,1.642534,0.806499,0.752066,0
Acme-Champions-maven,FiringPresidentController.fireManager,5,0.363636,0.636364,0.714286,0.285714,0.407407,0.363636,0.274510,1.025148,0.760181,0.177253,0.190083,0
Acme-Champions-maven,FiringPresidentController.fireManager,11,0.250000,0.750000,0.750000,0.250000,0.148148,0.000000,0.078431,0.976331,0.597285,0.016248,0.030992,1
Acme-Champions-maven,ProfileController.savePresident,3,0.714286,0.285714,0.285714,0.714286,0.304348,0.428571,0.189189,0.872727,0.658537,0.036127,0.025974,0
Acme-Champions-maven,ProfileController.savePresident,0,0.444444,0.555556,0.695652,0.304348,0.391304,0.555556,0.621622,1.145455,1.682927,0.790462,0.837662,0
Acme-Champions-maven,ProfileController.savePresident,5,0.571429,0.428571,0.428571,0.571429,0.304348,0.714286,0.189189,0.981818,0.658537,0.173410,0.084416,1
Acme-Champions-maven,FinderPresidentController.showFinder,0,0.111111,0.888889,0.933333,0.066667,0.360000,0.222222,0.483871,0.865979,1.428571,0.531532,0.754545,0
Acme-Champions-maven,FinderPresidentController.showFinder,3,0.428571,0.571429,0.571429,0.428571,0.280000,0.285714,0.225806,1.319588,0.857143,0.135135,0.048485,0
